Date,Open,High,Low,Close,AdjClose,Volume
2000-01-04,17.203685760498047,17.203685760498047,16.506242752075195,16.854963302612305,6.706686973571777,557461.0
2000-01-05,17.145557403564453,18.017379760742188,16.738723754882812,18.017379760742188,7.169218063354492,1269637.0
2000-01-06,18.59857940673828,19.17978286743164,18.366100311279297,19.17978286743164,7.631746768951416,1259875.0
2000-01-07,19.877235412597656,20.34219741821289,19.760995864868164,20.2259578704834,8.048025131225586,1216522.0
2000-01-10,19.760995864868164,20.34219741821289,19.412261962890625,19.877235412597656,7.909266471862793,748422.0
2000-01-11,19.877235412597656,20.2259578704834,19.296022415161133,19.412261962890625,7.7242512702941895,576388.0
2000-01-12,19.760995864868164,19.760995864868164,18.8310604095459,19.760995864868164,7.863013744354248,391230.0
2000-01-13,19.760995864868164,19.760995864868164,19.17978286743164,19.412261962890625,7.7242512702941895,372512.0
2000-01-14,19.644742965698242,19.760995864868164,19.17978286743164,19.412261962890625,7.7242512702941895,291488.0
2000-01-17,22.085813522338867,22.085813522338867,21.737092971801758,22.085813522338867,8.788071632385254,1834118.0
2000-01-18,23.248228073120117,23.248228073120117,22.20205307006836,22.20205307006836,8.83432388305664,2751764211.0
2000-01-19,22.085813522338867,23.015735626220703,21.737092971801758,22.434534072875977,8.926831245422363,1410605.0
2000-01-20,22.667015075683594,22.667015075683594,21.272119522094727,21.272119522094727,8.464298248291016,806222.0
2000-01-21,21.272119522094727,21.50461196899414,20.807157516479492,21.1558780670166,8.418047904968262,624586.0
2000-01-24,21.1558780670166,22.085813522338867,20.923397064208984,22.085813522338867,8.788071632385254,1458692.0
2000-01-25,21.85333251953125,22.55077362060547,21.737092971801758,22.318294525146484,8.880576133728027,1397842.0
2000-01-26,22.55077362060547,22.667015075683594,22.085813522338867,22.318294525146484,8.880576133728027,897798.0
2000-01-27,22.434534072875977,23.829429626464844,22.318294525146484,23.71319007873535,9.435614585876465,3565154.0
2000-01-28,23.71319007873535,25.340566635131836,23.480709075927734,24.8756046295166,9.89814567565918,4987116.0
2000-01-31,23.364469528198242,24.294391632080078,23.364469528198242,23.71319007873535,9.435614585876465,1093416.0
2000-02-01,23.71319007873535,24.06191062927246,22.667015075683594,23.248228073120117,9.250604629516602,1694590.0
2000-02-02,23.248228073120117,23.248228073120117,23.248228073120117,23.248228073120117,9.250604629516602,0.0
2000-02-03,23.248228073120117,23.248228073120117,23.248228073120117,23.248228073120117,9.250604629516602,0.0
2000-02-04,23.248228073120117,23.248228073120117,23.248228073120117,23.248228073120117,9.250604629516602,0.0
2000-02-07,23.248228073120117,23.248228073120117,23.248228073120117,23.248228073120117,9.250604629516602,0.0
2000-02-08,23.248228073120117,23.248228073120117,23.248228073120117,23.248228073120117,9.250604629516602,0.0
2000-02-09,23.364469528198242,23.480709075927734,22.783254623413086,23.015735626220703,9.158092498779297,1079652.0
2000-02-10,23.131988525390625,24.526872634887695,22.899507522583008,24.526872634887695,9.759384155273438,3281539.0
2000-02-11,24.991844177246094,26.038007736206055,24.8756046295166,25.689287185668945,10.221916198730469,4692184071.0
2000-02-14,27.200422286987305,27.432903289794922,26.851701736450195,27.432903289794922,10.915708541870117,3523640.0
2000-02-15,28.47907829284668,28.94403839111328,27.66538429260254,27.66538429260254,11.008214950561523,5455331.0
2000-02-16,28.13035774230957,29.52524185180664,28.13035774230957,29.409000396728516,11.702011108398438,4298825.0
2000-02-17,29.1765193939209,30.5714168548584,29.060279846191406,30.222694396972656,12.025786399841309,3660503.0
2000-02-18,30.68765640258789,31.38509750366211,30.106454849243164,31.38509750366211,12.488312721252441,3193371.0
2000-02-21,34.98857116699219,35.45354461669922,34.29113006591797,34.29113006591797,13.644636154174805,4727242.0
2000-02-22,34.407371520996094,34.87234115600586,31.966310501098633,32.08255386352539,12.765832901000977,4521393.0
2000-02-23,32.08255386352539,33.24496841430664,32.08255386352539,32.663753509521484,12.99709701538086,4943267.0
2000-02-24,32.663753509521484,33.24496841430664,32.663753509521484,32.89623260498047,13.089601516723633,2619644.0
2000-02-25,32.89623260498047,33.012474060058594,31.85007095336914,32.663753509521484,12.99709701538086,3563714.0
2000-02-28,32.663753509521484,32.663753509521484,32.663753509521484,32.663753509521484,12.99709701538086,0.0
2000-02-29,33.012474060058594,34.29113006591797,31.966310501098633,32.315032958984375,12.858339309692383,1900789.0
2000-03-01,32.315032958984375,32.663753509521484,31.73383140563965,32.54751205444336,12.950840950012207,1921881.0
2000-03-02,32.89623260498047,34.174888610839844,32.779991149902344,33.12871551513672,13.182110786437988,3789537.0
2000-03-03,33.70992660522461,33.70992660522461,33.012474060058594,33.3611946105957,13.274612426757812,2724575.0
2000-03-06,33.70992660522461,33.70992660522461,33.24496841430664,33.59368896484375,13.367124557495117,1899499896.0
2000-03-07,33.70992660522461,35.10482406616211,33.12871551513672,33.477447509765625,13.320871353149414,4157977036.0
2000-03-08,33.477447509765625,33.477447509765625,32.779991149902344,33.3611946105957,13.274612426757812,2692169.0
2000-03-09,33.3611946105957,33.59368896484375,32.54751205444336,32.54751205444336,12.950840950012207,1167409.0
2000-03-10,32.08255386352539,32.54751205444336,30.920135498046875,32.08255386352539,12.765832901000977,2115400.0
2000-03-13,32.08255386352539,32.08255386352539,29.873973846435547,31.152616500854492,12.395805358886719,2728813.0
2000-03-14,31.152616500854492,33.24496841430664,31.152616500854492,33.24496841430664,13.228364944458008,2097235.0
2000-03-15,33.012474060058594,35.569786071777344,32.19879150390625,34.98857116699219,13.922157287597656,7513027.0
2000-03-16,33.3611946105957,34.87234115600586,33.3611946105957,34.87234115600586,13.875906944274902,2895028.0
2000-03-17,34.87234115600586,37.31340026855469,33.94240951538086,37.31340026855469,14.847217559814453,10653974.0
2000-03-20,36.03474426269531,39.87070083618164,36.03474426269531,39.87070083618164,15.86478042602539,4359279.0
2000-03-21,40.4519157409668,42.42801284790039,39.52198028564453,39.87070083618164,15.86478042602539,4771349.0
2000-03-22,39.405738830566406,39.87070083618164,38.47581481933594,38.47581481933594,15.309752464294434,1626194.0
2000-03-23,38.47581481933594,40.568153381347656,37.19716262817383,38.35956573486328,15.263493537902832,3197106.0
2000-03-24,38.12708282470703,38.12708282470703,37.0809211730957,37.0809211730957,14.754711151123047,1322384.0
2000-03-27,36.73218536376953,36.73218536376953,35.337303161621094,35.91850662231445,14.2921781539917,841360.0
2000-03-28,35.569786071777344,37.77836227416992,35.569786071777344,36.03474426269531,14.338431358337402,1820606.0
